"","hhid","bush","climber","HIB","bean_prod","bean_cons","bean_giveaway","bean_nextseason","bean_sold","bean_prod_hib1","bean_cons_hib1","bean_giveaway_hib1","bean_nextseason_hib1","bean_sold_hib1","bean_prod_hib2","bean_cons_hib2","bean_giveaway_hib2","bean_nextseason_hib2","bean_sold_hib2","bean_prod_hib3","bean_cons_hib3","bean_giveaway_hib3","bean_nextseason_hib3","bean_sold_hib3","bean_prod_hib4","bean_cons_hib4","bean_giveaway_hib4","bean_nextseason_hib4","bean_sold_hib4","bean_prod_hib5","bean_cons_hib5","bean_giveaway_hib5","bean_nextseason_hib5","bean_sold_hib5","bean_prod_hib6","bean_cons_hib6","bean_giveaway_hib6","bean_nextseason_hib6","bean_sold_hib6","bean_prod_hib7","bean_cons_hib7","bean_giveaway_hib7","bean_nextseason_hib7","bean_sold_hib7","bean_prod_hib8","bean_cons_hib8","bean_giveaway_hib8","bean_nextseason_hib8","bean_sold_hib8","bean_prod_hib9","bean_cons_hib9","bean_giveaway_hib9","bean_nextseason_hib9","bean_sold_hib9","bean_prod_hib10","bean_cons_hib10","bean_giveaway_hib10","bean_nextseason_hib10","bean_sold_hib10","area_hib_1","area_hib_2","area_hib_3","area_hib_4","area_hib_5","area_hib_6","area_hib_7","area_hib_8","area_hib_9","area_hib_10","area_hib_bush","area_hib_climbers","area_local_b","area_local_c","area_imp_b","area_imp_c","xx54","xx55","xx12.x","pure_hib","pure_hib_b","pure_hib_c","no_pure_hib_c","no_pure_local_b","no_pure_local_c","pure_i_b","pure_i_c","no_pure_i_c","no_pure_i_b","pure_local_b","pure_local_c","per_hib_bush","per_hib_climbers","bean_prod_local_c","bean_cons_local_c","bean_giveaway_local_c","bean_nextseason_local_c","bean_sold_local_c","bean_prod_imp_c","bean_cons_imp_c","bean_giveaway_imp_c","bean_nextseason_imp_c","bean_sold_imp_c","bean_prod_local_b","bean_cons_local_b","bean_giveaway_local_b","bean_nextseason_local_b","bean_sold_local_b","bean_prod_imp_b","bean_cons_imp_b","bean_giveaway_imp_b","bean_nextseason_imp_b","bean_sold_imp_b","xx15","xx16","xx18","xx19","xx20","xx21","a8","cohort_0_19_65.x","cohort_20_64.x","cohort_0_5","women_12_49","dependency_ratio","T_REF_BULK_DENSITY","T_OC","T_PH_H2O","T_CEC_CLAY","T_CEC_SOIL","T_BS","T_TEB","T_CACO3","T_CASO4","T_ESP","T_ECE","T_ECE.1","quartile_tt_comm_ps","quartile_tt_clinics","quartile_tt_comm_ss","quartile_tt_service","quartile_a_20k","quartile_a_50k","quartile_a_100k","quartile_a_250k","quartile_a_rainfall","quartile_fz","no_agr_wage_labor_hh","hh_education_mean","hhead_age","years_farm_exp","l6","b1","k1b","ncrops","plot_slope","IDZAC","gps2","gps3","c1","c3","cor_xx3","cor2_xx3","cor_xx54","xx1","xx3","xx2","xx5","xx6","xx7","xx10","xx11","xx12.y","wy_yield_plot","ave_yield_plot","share_area_imp_var","tt_25000","tt_50000","tt_100000","dem","tt_clinics","tt_service","tt_comm_ss","tt_comm_ps","pop_den","t_mean","dsi_01_11_median","cwi_norm","yield_gap","relative_yield","a_rainfall","ea_pop_hh","ea_female_hh","male_hhh","males_hh","female_hhh","females_hh","agr_wage_labor_hh","mar_status_nm_hh","mar_status_mm_hh","mar_status_mp_hh","ltrcy_no_read_write_hh","ltrcy_read_only_hh","ltrcy_read_write_hh","beans_high_rwf_kg_2015b","beans_low_rwf_kg_2015b","beans_year_high_rwfperkg","beans_year_low_rwfperkg","maize_high_rwf_kg_2015b","maize_low_rwf_kg_2015b","maize_year_high_rwfperkg","maize_year_low_rwfperkg","sorghum_low_rwf_kg_2015b","sorghum_year_high_rwfperkg","sorghum_year_low_rwfperkg","sorghum_high_rwf_kg_2015b","sp_low_rwf_kg_2015b","sp_year_high_rwfperkg","sp_year_low_rwfperkg","sp_high_rwf_kg_2015b","cassava_low_rwf_kg_2015b","cassava_year_high_rwfperkg","cassava_year_low_rwfperkg","crop1_banana","crop2_cassava","crop2_maize","crop2_sp","crop2_sorghum","crop3_cassava","crop3_sorghum","a1.x","n_people_hh","n_varieties","d11","d13","d14","d15","d16","d17","d18","d19","d22","c4_1","c4_2","c4_3","c4_4","c4_5","c4_6","c4_7","bean_area","i_l_b_area","area_irrigated_land","area_manure_land","area_compost_land","area_fertilizer_land","area_pesticide_land","area_no_title","area_own_title","area_renting","area_share_croping","cor_c","yield_pure_i_b","yield_pure_i_c","yield_pure_local_b","yield_pure_local_c","yield_pure_hib_b","yield_pure_hib_c","d","d8","d10","d12","weighted_slope","mixed","ratio_imp_var_to_bean_area","ratio_beans_ns_to_bean_prod","log_wy_yield_hh","hh_bean_yield","log_hh_bean_yield_kg_ha","HIB_adoption","improved_adoption","improved","local","p_l_b_c","p_i_b_c","p_hib_b_c","p_hib_b","p_hib_c","full_hib_b","full_hib_c","full_local_b","full_local_c","perc_no_title","perc_own_title","perc_renting","perc_share_croping","hhead_age_sqrd","perc_irrigated_land","perc_pesticide_land","perc_compost_land","perc_manure_land","reg_1","reg_2","reg_3","reg_4","hhid_1","land_labor_ratio_cor","value_bean_prod","n_varieties_cor","e21_to_whom_and_where_beans_were_sold"
"110",25540104040014,1,1,1,0.086,0.06,0,0.026,0,0,0,0,0,0,0.006,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,2000,0,0,0,22000,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0.08,0.06,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,2,10,1.31,1.59,5.3,13,9,43,4,0,0,0,0,0,2,2,2,2,4,2,2,2,2,4.5,2,5.5,60,8,0,6,1,1,5,10,-1.82074,30.51765,2100,6100,50,50,12493.7877955214,1.5,50,100,0.5,37.5,0,14000,3.5,0,50,50,50,49,139,139,1584,68,2,68,2,768,257.25,0.1076136,0.39186129,-46.5,14.1666666666667,896,4,3,1,2,0,4,2,2,2,0,1,0,0,280.4656067,406.1044006,318.1257935,538.0194092,139.7845001,224.8574219,123.766861,241.8208923,342.3783569,200.5410919,373.916687,223.8985748,143.2739258,101.0389481,152.705368,101.0455017,209.1786346,124.4708633,233.1997375,0,0,0,0,0,0,0,5,6,2,2,0,8,0,0,0,1,0,0,6,0,0,0,0,0,0,2100,210000,0,2100,0,0,0,0,2100,0,0,2100,0,0,20,0,0,30,100,3,100,15,5,2,100,0.302325581395349,3.93182563272433,409.52380952381,6.01499504451818,1,1,0,0,0,0,0,0,1,0,1,0,0,0,100,0,0,3600,0,0,0,100,0,0,0,0,"25540104040014",525,29522.5103139,2,0
"111",25540104040020,1,1,0,0.040000000006,0.025000000003,0,0.015000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,100,15200,5250,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0.030000000006,0.015000000003,0,0.015000000003,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,2,4,12,1.31,1.59,5.3,13,9,43,4,0,0,0,0,0,1,2,2,1,3,1,1,2,2,5,5,4.90909090909091,53,2.90909090909091,4,11,0,1.5,5,10,-1.83181,30.52382,0,3100,58.333333335,58.333333335,10073.1178608515,1.5,58.333333335,100,0.5,75,0,14000,26,0,58.333333335,58.333333335,50,47,137,137,1613,66,0,66,0,893,256.5,0.149545,0.382106836,-54.833333335,15.2777777783333,896,6,4,0,5,1,6,5,5,0,0,1,0,0,280.5376587,406.0620117,318.0513611,537.6902466,139.88237,224.9499969,123.9122696,241.8369904,342.4658813,200.6230469,374.1365051,224.0873871,143.3250275,101.0086975,152.7092743,101.0110321,209.2704315,124.5512466,233.1954346,0,1,0,0,0,0,0,5,11,2,2,0,8,0,0,0,1,0,0,6,8,0,0,0,0,0,1900,190000,0,3100,0,0,0,0,3100,0,0,3100,0,50,8.333333335,0,0,0,80,2,40,7.5,5,2,100,0.37500000001875,4.08317126165207,210.526315821053,5.34961066108559,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2809,0,0,0,100,0,0,0,0,"25540104040020",516.666666666667,13731.9934100598,2,0
"112",25540104040026,1,1,0,0.00808797185096264,0.00674506743661207,0,0,0.00134290441435057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,63.75,6000,0,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.00268580882870115,0.00134290441435057,0,0,0.00134290441435057,0.0054021630222615,0.0054021630222615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,2,50,1.31,1.59,5.3,13,9,43,4,0,0,0,0,0,1,2,2,1,3,1,1,2,2,1,5,3,38,3.83333333333333,4,6,1,2,5,10,-1.83127,30.52345,3000,1650,67.6426128888195,66.083192469443,8046.72897196262,1.5,480.39215685,100,0.5,75,0,17500,10,10000,66.083192469443,66.083192469443,50,47,137,137,1613,66,0,66,0,893,256.5,0.1469396,0.382106836,-62.583192469443,20.2723002161535,896,1,1,0,2,1,4,5,0,0,0,1,0,0,280.5376587,406.0620117,318.0513611,537.6902466,139.88237,224.9499969,123.9122696,241.8369904,342.4658813,200.6230469,374.1365051,224.0873871,143.3250275,101.0086975,152.7092743,101.0110321,209.2704315,124.5512466,233.1954346,0,0,0,0,0,0,0,5,6,2,2,0,8,0,1,0,0,0,0,6,56,0,0,0,0,0,123.75,12375,0,0,0,0,0,0,150,0,0,150,0,21.0651672839306,45.0180251855125,0,0,0,82.5,3,55,30,5,2,100,0,4.20593352779397,653.573482906072,6.48245497189363,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1444,0,0,0,0,0,0,0,0,"25540104040026",150,2776.59940353771,2,0
"113",25570203050005,1,0,1,0.20742857736,0.0854914310973,0.0046800002847,0.0440057156253,0.0732514303527,0.03600000219,0.0169200010293,0.0046800002847,0.0097200005913,0.0046800002847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249.9999236,0,0,0,0,0,0,0,0,0,1249.9999236,0,0,0,1749.9999618,0,15000,2700,42000,0,0,0,0,0,0,0,0,0,1,0,0,41.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17142857517,0.068571430068,0,0.034285715034,0.068571430068,2,0,0,0,0,0,5,1,2,1,1,5,1.33,0.74,5.2,6,4,23,1,0,0,1,0,0,10,1,10,1,6,5,5,9,2,9,1,2,29,3.33333333333333,4,3,0,1,22.5,8,-2.12186,30.23556,3600,3600,34.57142956,34.57142956,7500,1,34.57142956,49.99999809,1,43.5,6.5,11999.99973,6.5,21000,38.3333333317809,34.57142956,49.99999809,453,492,492,1445,0,0,508,508,494,263.0833333,0.0735869,0.458269554,-31.57142956,11.5238098533333,904,2,1,1,2,0,1,1,0,2,0,0,1,1,283.9934998,439.8261414,285.9856873,484.9122009,120.0265045,188.9191589,133.7408295,193.2178345,283.5233459,202.5616302,295.1924744,206.9796906,136.4753265,109.9240875,142.9645386,101.8171616,221.5896454,135.7952728,233.5082245,0,0,0,0,0,0,0,5,3,4,2,1,2,0,1,1,1,1,0,3,0,0,0,0,0,0,3000,149999.99427,0,3000,3000,3000,0,3000,0,0,0,3000,0,0,0,0,0,0,100,2,50,120,22.5,1,49.99999809,0.212148760722234,3.67207233575809,691.4285912,6.5387598792504,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,841,0,0,100,100,0,0,0,0,"25570203050005",1500,75070.4392196708,4,2
"114",26230104010027,0,1,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,10000,6000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,10,1.31,1.63,4.6,20,12,5,0.6,0,0,0,0,0,9,10,9,10,6,8,8,9,9,10,2,1.5,58,10.25,4,4,0,1,30,7,-2.7641,29.54062,7200,7200,5,5,10000,2,5,100,0,100,0,7500.000298,2,0,5,5,0,409,409,565,1754,618,490,449,318,213,236.8333333,0.1604049,0.321030416,-1,1.25,1357,2,1,1,2,0,2,2,0,2,0,4,0,0,275.0704346,400.0515137,269.0402527,417.7574158,220.3453979,285.8821411,205.3742828,250.9949036,418.3754883,259.5072632,420.0295105,274.348114,131.236908,59.3269958,116.6743011,61.4861145,230.7121735,161.7479248,196.4392853,0,0,0,0,0,0,0,2,4,1,1,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,4000,4e+05,0,4000,4000,0,0,0,4000,0,0,4000,0,0,0,5,0,0,100,3,100,30,30,1,100,0,1.79175946922805,50,3.91202300542815,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100,0,0,3364,0,0,100,100,0,1,0,0,"26230104010027",2000,6751.219483,1,0
"115",26260403060022,0,1,0,0.019999999998,0.019999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.019999999998,0.019999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,10,1.37,1.43,5.1,18,9,30,2.6,0,0,0,0,0,10,10,10,4,6,5,5,9,4,5,2,3,38,1.25,4,4,0,4,9.5,7,-2.17667,29.93451,2400,2400,111.1111111,111.1111111,13665.7894735798,2,111.1111111,100,1,100,0,10000,10,0,111.1111111,111.1111111,100,563,563,563,1476,638,51,599,599,286,265,-0.1994412,0.52503831,-107.1111111,27.777777775,1040,2,1,1,2,0,2,2,0,2,0,0,0,0,331.1641846,473.816925,401.8731689,560.9411011,182.6349945,254.1446838,188.5094299,298.1278076,328.7010193,243.8057861,354.9577332,243.1878357,121.8350296,89.2391205,127.7104111,84.7622223,230.137558,198.4478302,248.0447845,0,0,0,0,0,0,0,2,4,1,1,0,3,0,0,0,1,1,0,1,2,3,26,0,0,0,180,18000,0,600,600,0,0,0,600,0,0,600,0,111.1111111,0,0,0,0,30,2,30,0,9.5,1,100,0,4.71949044291828,1111.111111,7.01311579453996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1444,0,0,100,100,0,1,0,0,"26260403060022",300,8049.81109519502,1,0
"116",26260904100013,1,0,0,0.00753247967479675,0.00451948780487805,0,0,0.0030129918699187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506.49593495935,0,0,0,10000,0,20000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753247967479675,0.00451948780487805,0,0,0.0030129918699187,0,0,0,0,0,1,0,0,0,0,0,2,3,4,0,2,7.5,1.37,1.43,5.1,18,9,30,2.6,0,0,0,0,0,3,2,2,3,5,4,4,1,5,8,0,6,62,4.28571428571429,4,7,0,1,5,7,-2.22766,29.80994,13200,13200,5,5,10000,1,5,100,0,60,0,5000,5,20000,5,5,0,6,35,94,1579,148,37,58,58,146,255,-0.2416321,0.374277243,-2,1.66666666666667,1144,7,3,1,4,0,3,0,5,1,1,1,0,0,330.1674194,478.9692993,312.3223267,514.8286743,183.0315857,253.8454132,177.5632629,297.5479431,343.7533264,248.4592133,359.625,249.9828644,114.6458664,81.7070313,119.091713,76.520874,228.810379,180.2003937,247.3438721,0,0,0,0,0,0,0,2,7,1,1,0,4,0,1,1,1,0,1,3,0,0,0,0,0,0,1506.49593495935,150649.593495935,0,1506.49593495935,0,1506.49593495935,1506.49593495935,0,0,1506.49593495935,0,1506.49593495935,0,0,5,0,0,0,100,2,100,10,5,1,100,0,1.79175946922805,50,3.91202300542815,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100,0,3844,0,100,0,100,0,1,0,0,"26260904100013",215.213704994193,3047.40294386974,1,1
"117",26310806050011,1,1,2,0.03799999999832,0.030799999999008,0,0.007199999999312,0,0.0079999999992,0.00719999999928,0,0.00079999999992,0,0.0100000000008,0.00800000000064,0,0.00200000000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,0,0,90,90,0,1144,0,0,11000,0,0,0,0,0,1,0,0,0,0,0,0,0,2,50,50,0.01999999999832,0.015599999999088,0,0.004399999999232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,20,1.49,1.6,4.8,11,5,15,0.8,0,0,2,0,0,9,10,10,10,10,10,10,10,9,4.25,2,4,52,10.6666666666667,4,3,0,1.75,9.5,5,-2.24754,29.44682,1900,2200,33.848039215,33.848039215,4105.08004927401,1.75,33.848039215,75,0.5,80,0,5250,3.35,0,33.848039215,33.848039215,25,401,518,518,1874,593,504,611,370,111,229.4166667,0.1094907,0.343153459,-30.098039215,9.38793572958333,1347,1,1,0,0,1,3,2,0,0,0,1,0,0,366.1271057,582.5498657,368.5030212,609.2249146,195.1718445,323.6496582,211.4773254,367.5837402,435.7840881,305.7266846,451.3531494,334.4550476,105.060173,73.5274048,105.060173,73.5274048,107.7281647,80.1056671,118.7795029,1,0,0,0,0,0,0,3,3,6,4,0,9,0,1,0,1,1,0,8,22,0,0,0,0,0,1324,123400,0,1700,1700,0,0,0,1700,0,0,1700,0,0,0,11.79738562,0,0,76,5,40,6.66666666666667,9.5,2,93.202416918429,0.189473684200798,3.55099687206557,287.00906343142,5.6595137951614,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2704,0,0,100,100,0,0,1,0,"26310806050011",1700,18024.8624558031,6,0
"118",26310806050025,0,1,0,0.1199999999968,0.09599999999744,0,0.009599999999744,0.014399999999616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,0,0,20000,12000,40000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.1199999999968,0.09599999999744,0,0.009599999999744,0.014399999999616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,1,0,2,20,1.3,3.21,5.2,40,23,41,9.6,0,0,0,0,0,10,10,10,10,10,10,10,10,9,8.5,1,5,63,16.6666666666667,4,3,0,1.5,16,5,-2.24846,29.46621,11300,11300,39.285714285,39.285714285,10000,2,39.285714285,100,0,80,0,10000,6,20000,39.285714285,39.285714285,0,461,549,577,1718,652,563,586,429,886,234.9166667,0.1714166,0.472435122,-35.285714285,9.82142857125,1297,2,2,0,0,1,3,1,1,0,0,1,0,0,366.1201172,582.3899536,368.3675537,608.8703003,194.954071,323.6412354,211.2226257,367.5506287,409.5125732,289.4317627,422.556427,313.3577576,104.9714584,73.4645538,104.9714584,73.4645538,107.6832581,80.0779953,118.7073822,0,1,0,0,0,0,0,3,3,2,2,0,5,0,1,0,1,1,0,6,8,0,0,0,0,0,3080,308000,0,3800,3800,0,0,0,3800,0,0,3800,0,0,0,39.285714285,0,0,85,3,75,10,17.7105263157895,1,100,0.08,3.69599692186507,389.6103896,5.96514723876394,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100,0,0,3969,0,0,100,100,0,0,1,0,"26310806050025",1900,56910.6042464824,2,2
"119",26320303080004,0,1,0,0.005000000001,0.0025000000005,0,0.0025000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1000,500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.005000000001,0.0025000000005,0,0.0025000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,10,1.31,3.91,4.3,20,18,17,3.1,0,0,1,0,0,6,3,5,3,1,1,1,5,10,1,0,6,43,14,4,2,0,2,9.5,5,-1.80864,29.32576,1575,1575,166.6666667,166.6666667,9051.48514851485,2,166.6666667,100,1,50,0,8000,5,0,166.6666667,166.6666667,100,32,59,234,2092,153,31,138,132,211,232.9166667,0.0408212,0.237980136,-162.6666667,41.666666675,1426,2,1,0,1,1,1,0,1,0,0,1,0,0,394.0507813,593.1186523,383.8189087,543.0135498,195.845871,250.4369202,156.4358826,232.9289246,425.3581238,304.1387024,412.1859131,336.9294739,167.353653,100.5121307,175.3653717,103.7005157,162.5968475,102.2763672,157.4813385,1,0,0,0,0,0,0,3,2,1,1,0,3,0,0,0,1,1,0,2,3,0,0,0,0,0,30,3000,0,100,100,0,0,0,100,0,0,100,0,166.6666667,0,0,0,0,30,3,30,0,9.5,1,100,0.5,5.12197788163044,1666.666667,7.41858090294813,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1849,0,0,100,100,0,0,1,0,"26320303080004",50,2467.92358449359,1,0
"120",26450804070011,0,1,1,0.098989898988,0,0,0.098989898988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444444444453,0,0,0.0444444444453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.5,0,0,0,0,418.5,0,0,0,511.5,16000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0.0545454545427,0,0,0.0545454545427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,1,3,30,1.3,3.21,5.2,40,23,41,9.6,0,0,0,0,0,9,8,7,9,8,8,8,6,5,6,4,4.125,47,1.5,4,8,0,1,22.5,6,-1.53351,29.9715,2090,3020,53.2203758,53.2203758,8000,2,53.2203758,50,1,0,0,15000,3.095238095,0,53.763440859,53.2203758,50,183,312,312,2262,341,299,293,293,194,217.6666667,-0.1099143,0.524989114,-49.2203758,13.30509395,1164,4,2,1,2,0,6,4,2,2,0,1,0,0,348.1317749,443.4269409,355.2678223,479.2705383,160.6257629,235.8400269,160.6257629,237.2752686,341.9632874,268.5811157,352.0721436,281.1721191,199.6608582,139.2407379,209.3717194,135.9197235,138.9692383,101.0497742,126.9404984,0,0,0,0,0,0,0,4,8,4,2,1,2,0,1,0,1,0,0,3,0,0,0,0,0,0,930,46500,0,930,0,0,0,0,0,930,0,930,0,0,0,0,0,0,100,3,0,20,22.5,1,50,1,4.00302283370916,1064.407516,6.97017360033377,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2209,0,0,0,100,0,0,0,1,"26450804070011",232.5,39178.1586600565,4,0
"121",26450804070014,0,1,0,0.16000000001,0.1216000000076,0,0.0192000000012,0.0192000000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,20000,9000,20000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.16000000001,0.1216000000076,0,0.0192000000012,0.0192000000012,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,2,1,1,10,1.3,3.21,5.2,40,23,41,9.6,0,0,0,0,0,8,7,7,8,8,8,8,5,5,4,2,0,29,1.25,4,4,0,1,16,6,-1.53826,29.96994,1200,920,239.2857143,239.2857143,10000,2,239.2857143,100,1,76,0,10000,8,10000,239.2857143,239.2857143,100,159,283,283,2177,317,270,269,269,194,218.4166667,-0.1248445,0.368149453,-235.2857143,59.821428575,1151,2,1,1,2,0,2,3,0,2,0,3,0,0,348.0788574,443.5238647,355.2075195,479.1761475,160.6640167,235.9379272,160.6640167,237.3600159,342.3817139,268.6974182,352.2914429,281.340271,200.0039673,139.4546814,209.6654968,136.1317139,133.276062,93.4274826,138.5258026,0,0,0,0,0,0,0,4,4,2,2,1,5,0,0,1,1,0,0,6,0,0,0,0,0,0,670,67000,0,670,0,670,0,0,670,0,0,670,0,239.2857143,0,0,0,0,100,3,75,55,15.7089552238806,1,100,0.12,5.48182869153703,2388.05970164179,7.7782364748875,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,841,0,0,0,100,0,0,0,1,"26450804070014",335,63328.217771958,2,2
"122",26450804070018,0,1,1,0.45499999997,0.058999999997,0,0.0967999999934,0.2991999999796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,300,0,0,0,4700,35000,0,300000,1,0,1,0,0,0,0,2,0,0,0,0,0,100,0,0,0,0,0,0.43999999997,0.043999999997,0,0.0967999999934,0.2991999999796,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,5,0,3,2,1.3,3.21,5.2,40,23,41,9.6,0,0,0,0,0,8,7,7,8,8,8,8,6,5,6.66666666666667,0,11.5,57,5.83333333333333,4,6,1,1,18.1666666666667,6,-1.53415,29.97263,9300,9300,98.73015872,98.73015872,9287.58169934641,2,98.73015872,100,1,40,0,30000.00119,10.77777778,1e+05,98.73015872,98.73015872,100,170,303,303,2182,327,289,280,280,194,217.6666667,-0.1152711,0.640431007,-94.73015872,24.68253968,1160,6,4,1,2,0,4,0,4,2,0,0,0,0,348.1317749,443.4269409,355.2678223,479.2705383,160.6257629,235.8400269,160.6257629,237.2752686,341.9632874,268.5811157,352.0721436,281.1721191,199.6608582,139.2407379,209.3717194,135.9197235,138.9692383,101.0497742,126.9404984,0,0,0,0,0,0,0,4,6,3,3,1,7,0,1,1,1,1,0,9,0,0,0,0,0,0,5000,5e+05,0,5000,5000,5000,0,0,5000,0,0,5000,0,82.0634920533333,0,0,0,16.6666666666667,100,7,0,21,21.72,1,100,0.212747252746775,4.60246812590955,909.99999994,6.81344459944496,1,1,0,0,0,0,0,0,1,0,1,0,0,0,100,0,0,3249,0,0,100,100,0,0,0,1,"26450804070018",833.333333333333,180079.607832627,3,2
